row_label_raw,row_label_full,col_0,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Số ngàyquá hạn,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Giá gốcVND,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Dự phòngVND,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Giá trị cóthể thu hồiVND,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Số ngàyquá hạn_1,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Giá gốcVND,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Dự phòngVND,Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Giá trị cóthể thu hồiVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Số ngàyquá hạn,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Giá gốcVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Dự phòngVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 31/12/2019 > Giá trị cóthể thu hồiVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > Số ngàyquá hạn_1,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Giá gốcVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Dự phòngVND,numeric__Mẫu B 09 – DN(Ban hành theo Thông tư số 200/2014/TT-BTCngày 22 tháng 12 năm 2014 của Bộ Tài chính) > 1/1/2019 > Giá trị cóthể thu hồiVND
Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,,,,,,,,
Công ty Cổ phần Tô Châu,Phải thu khác > Công ty Cổ phần Tô Châu,Công ty Cổ phần Tô Châu,Trên 5 năm,84.245.141.559,(84.245.141.559),-,Trên 5 năm,84.317.196.900,(84.317.196.900),-,,84245141559.0,-84245141559.0,,,84317196900.0,-84317196900.0,
Công ty Cổ phần Lương thực Hậu Giang,Phải thu khác > Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,Trên 5 năm,28.000.000.000,(28.000.000.000),-,Trên 5 năm,28.000.000.000,(28.000.000.000),-,,28000000000.0,-28000000000.0,,,28000000000.0,-28000000000.0,
Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Phải thu khác > Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Trên 5 năm,9.017.732.212,(9.017.732.212),-,Trên 5 năm,9.017.732.212,(9.017.732.212),-,,9017732212.0,-9017732212.0,,,9017732212.0,-9017732212.0,
Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Phải thu khác > Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Công ty TNHH Thương mại Xuất nhập khẩu Hiệp Tài Công ty Cổ phần Lương thực Quảng Ngãi,Trên 5 năm,3.586.838.953,(3.118.761.930),468.077.023,Trên 5 năm,3.586.838.953,(2.352.267.175),1.234.571.778,,3586838953.0,-3118761930.0,468077023.0,,3586838953.0,-2352267175.0,1234571778.0
Các khách hàng khác,Phải thu khác > Các khách hàng khác,Các khách hàng khác,Trên 5 năm,1.748.714.979,(1.748.714.979),-,Trên 4 năm,2.548.714.979,(2.542.208.404),6.506.575,,1748714979.0,-1748714979.0,,,2548714979.0,-2542208404.0,6506575.0
,,,,126.598.427.703,(126.130.350.680),468.077.023,,127.470.483.044,(126.229.404.691),1.241.078.353,,126598427703.0,-126130350680.0,468077023.0,,127470483044.0,-126229404691.0,1241078353.0
Tài sản thiếu chờ xử lý(Thuyết minh 10),Phải thu khác > Tài sản thiếu chờ xử lý(Thuyết minh 10),Tài sản thiếu chờ xử lý(Thuyết minh 10),,661.975.531.134,(661.975.531.134),-,,661.975.531.134,(661.975.531.134),-,,661975531134.0,-661975531134.0,,,661975531134.0,-661975531134.0,
,,,,1.334.520.268.486,(1.324.105.757.079),10.414.511.407,,1.338.309.042.363,(1.317.711.611.904),20.597.430.459,,1334520268486.0,-1324105757079.0,10414511407.0,,1338309042363.0,-1317711611904.0,20597430459.0
