row_label_raw,row_label_full,col_0,Năm kết thúcngày 31/12/2019VND,Từ 9/10/2018đến 31/12/2018VND,numeric__Năm kết thúcngày 31/12/2019VND,numeric__Từ 9/10/2018đến 31/12/2018VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",14.322.909.096.300,1.797.846.554.331,14322909096300.0,1797846554331.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,200.672.082.681,45.247.226.780,200672082681.0,45247226780.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,249.264.897.468,51.379.930.393,249264897468.0,51379930393.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,2.210.675.612,1.359.219.269.699,2210675612.0,1359219269699.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,684.895.247.608,105.116.918.704,684895247608.0,105116918704.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,136.693.340.385,30.305.484.745,136693340385.0,30305484745.0
,,,15.596.645.340.054,3.389.115.384.652,15596645340054.0,3389115384652.0
