row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND(Phân loại lại),numeric__31/12/2019VND,numeric__1/1/2019VND(Phân loại lại)
Phải thu về cổ phần hóa,Phải thu về cổ phần hóa,Phải thu về cổ phần hóa,108.566.534,116.966.534,108566534.0,116966534.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",60.500.000,60.500.000,60500000.0,60500000.0
,,,169.066.534,177.466.534,169066534.0,177466534.0
