row_label_raw,row_label_full,col_0,Năm kết thúcngày 31/12/2019VND,Từ 9/10/2018đến 31/12/2018VND,numeric__Năm kết thúcngày 31/12/2019VND,numeric__Từ 9/10/2018đến 31/12/2018VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.921.441.201,2.467.002.841,3921441201.0,2467002841.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,64.030.340.280,19.805.678.655,64030340280.0,19805678655.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,20.551.088.237,6.066.181.130,20551088237.0,6066181130.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",10.220.109.981,3.325.431.856,10220109981.0,3325431856.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,6.394.145.175,1.317.711.611.904,6394145175.0,1317711611904.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,85.789.504.968,4.133.861.470,85789504968.0,4133861470.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,26.076.890.954,13.284.559.703,26076890954.0,13284559703.0
,,,216.983.520.796,1.366.794.327.559,216983520796.0,1366794327559.0
