row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Lãi chênh lệnh tỷ giá đã thực hiện,Lãi chênh lệnh tỷ giá đã thực hiện,Lãi chênh lệnh tỷ giá đã thực hiện,42.000.194.401,6.210.569.382,42000194401.0,6210569382.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,34.340.253.900,1.600,34340253900.0,1600.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.281.385.269,117.438.832,1281385269.0,117438832.0
Lãi chênh lệnh tỷ giá chưa thực hiện,Lãi chênh lệnh tỷ giá chưa thực hiện,Lãi chênh lệnh tỷ giá chưa thực hiện,359.264.489,784.636.261,359264489.0,784636261.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,47.030.587,76.558.247,47030587.0,76558247.0
,,,78.028.128.646,7.189.204.322,78028128646.0,7189204322.0
