row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Lãi vay,Lãi vay,Lãi vay,118.851.005.502,26.022.201.325,118851005502.0,26022201325.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,33.100.629.721,9.355.225.276,33100629721.0,9355225276.0
Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,15.069.668.287,425.509.980.346,15069668287.0,425509980346.0
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,-,1.019.118.142,,1019118142.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.138.663.977,-,1138663977.0,
,,,168.159.967.487,461.906.525.089,168159967487.0,461906525089.0
