row_label_raw,row_label_full,col_0,col_1,31/12/2017 > Giá trị,31/12/2017 > Dự phòng,01/01/2017 > Giá trị,01/01/2017 > Dự phòng,numeric__col_1,numeric__31/12/2017 > Giá trị,numeric__31/12/2017 > Dự phòng,numeric__01/01/2017 > Giá trị,numeric__01/01/2017 > Dự phòng
a),a),a),Ngắn hạn,116.846.698.169,-,177.803.048.809,-,,116846698169.0,,177803048809.0,
a),a),a),Tạm ứng,15.513.000.000,-,322.739.250,-,,15513000000.0,,322739250.0,
a),a),a),Đặng Văn Hảo (1),8.000.000.000,-,25.000.000,-,,8000000000.0,,25000000.0,
a),a),a),Đặng Văn Hùng,-,-,37.370.000,-,,,,37370000.0,
a),a),a),Lã Thị Bích Hậu,-,-,71.800.000,-,,,,71800000.0,
a),a),a),Lê Thị Ngọt,-,-,110.599.250,-,,,,110599250.0,
a),a),a),Nguyễn Minh Hải (1),7.300.000.000,-,-,-,,7300000000.0,,,
a),a),a),Các đối tượng khác,213.000.000,-,77.970.000,-,,213000000.0,,77970000.0,
a),a),a),"Cẩm cố, ký cược, ký quỹ",6.191.355.652,-,110.635.100.000,-,,6191355652.0,,110635100000.0,
a),a),a),Ngắn hàng TMCP Đầu tư và Phát triển Việt Nam - CN,1.000.000.000,-,105.500.000.000,-,,1000000000.0,,105500000000.0,
a),a),a),Thanh Xuân (2),,,,,,,,,
a),a) > a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (3),5.100.000.000,-,5.100.000.000,-,,5100000000.0,,5100000000.0,
a),a) > a),a),Các đối tượng khác,91.355.652,-,35.100.000,-,,91355652.0,,35100000.0,
a),a) > a),a),Phải thu khác,94.942.272.920,-,66.548.123.616,-,,94942272920.0,,66548123616.0,
a),a) > a),a),Công ty CP Đầu tư và Phát triển du lịch Văn Đồn (4),27.500.000.000,-,-,-,,27500000000.0,,,
a),a) > a),a),Công ty CP Đầu tư và Phát triển Phú Quốc (5),2.000.000.000,-,64.971.617.500,-,,2000000000.0,,64971617500.0,
a),a) > a),a),Công ty CP Phát triển nhà và đô thị Phú Quốc (6),61.920.000.000,-,10.196.667,-,,61920000000.0,,10196667.0,
a),a) > a),a),Các đối tượng khác,3.522.272.920,-,1.566.309.449,-,,3522272920.0,,1566309449.0,
a),a) > a),a),Dự nợ phải trả khác,200.069.597,-,297.085.943,-,,200069597.0,,297085943.0,
b),a) > b),b),Dài hạn,16.141.420.000,-,25.700.000.000,-,,16141420000.0,,25700000000.0,
b),a) > b),b),Phải thu khác,16.141.420.000,-,25.700.000.000,-,,16141420000.0,,25700000000.0,
b),a) > b),b),Ban đến bù GPMB Quốc Oai (7),16.141.420.000,-,25.700.000.000,-,,16141420000.0,,25700000000.0,
b),a) > b),b),Cộng,132.988.118.169,-,203.503.048.809,-,,132988118169.0,,203503048809.0,
