row_label_raw,row_label_full,Khoản mục,01/01/2017,Tăng trong năm,Giảm trong năm,31/12/2017,numeric__01/01/2017,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2017
Nguyên giá,Nguyên giá,Nguyên giá,317.024.163.683,1.000.292.923,-,318.024.456.606,317024163683.0,1000292923.0,,318024456606.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,313.616.595.683,1.000.292.923,-,314.616.888.606,313616595683.0,1000292923.0,,314616888606.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,-,-,3.407.568.000,3407568000.0,,,3407568000.0
Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,27.411.421.749,7.370.890.834,-,34.782.312.583,27411421749.0,7370890834.0,,34782312583.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,27.411.421.749,7.370.890.834,-,34.782.312.583,27411421749.0,7370890834.0,,34782312583.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,-,-,-,-,,,,
Giá trị còn lại,Giá trị quyền sử dụng đất > Giá trị còn lại,Giá trị còn lại,289.612.741.934,,,283.242.144.023,289612741934.0,,,283242144023.0
Nhà cửa vật kiến trúc,Giá trị quyền sử dụng đất > Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,286.205.173.934,,,279.834.576.023,286205173934.0,,,279834576023.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất > Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,,,3.407.568.000,3407568000.0,,,3407568000.0
