row_label_raw,row_label_full,Khoản mục,01/01/2017,Tăng trong năm,Giảm trong năm,31/12/2017,numeric__01/01/2017,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2017
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,39.278.293.957,13.224.203.638,-,52.502.497.595,39278293957.0,13224203638.0,,52502497595.0
Cộng,Cộng,Cộng,39.278.293.957,13.224.203.638,-,52.502.497.595,39278293957.0,13224203638.0,,52502497595.0
