row_label_raw,row_label_full,col_0,col_1,31/12/2017VND,01/01/2017VND,numeric__col_1,numeric__31/12/2017VND,numeric__01/01/2017VND
a),a),a),Ngắn hạn,5.457.646.693,3.983.097.942,,5457646693.0,3983097942.0
a),a),a),Kinh phí công đoàn,63.426.170,110.534.066,,63426170.0,110534066.0
a),a),a),Bảo hiểm xã hội,-,197.629.640,,,197629640.0
a),a),a),Bảo hiểm y tế,-,34.205.130,,,34205130.0
a),a),a),Bảo hiểm thất nghiệp,-,15.202.280,,,15202280.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",5.128.791.040,288.791.040,,5128791040.0,288791040.0
a),a),a),Công ty TNHH Kiến trúc và Xây dựng Samoo Vina,168.791.040,168.791.040,,168791040.0,168791040.0
a),a),a),Công ty TNHH UBA Land,1.040.000.000,5.000.000,,1040000000.0,5000000.0
a),a),a),Công ty CP Dịch vụ thương mại và Đầu tư Hà Phương,1.040.000.000,-,,1040000000.0,
a),a),a),Công ty CP Bất động sản Thế Kỳ,2.080.000.000,-,,2080000000.0,
a),a),a),Công ty CP Đầu tư và Phân phối DTJ,500.000.000,-,,500000000.0,
a),a),a),Các đối tượng khác,300.000.000,115.000.000,,300000000.0,115000000.0
a),a),a),"Các khoản phải trả, phải nộp khác",265.429.483,3.336.735.786,,265429483.0,3336735786.0
a),a),a),Trường Cao đẳng Đại Việt (Chỉ phí lãi vay phải trả),-,3.142.499.999,,,3142499999.0
a),a),a),Nguyễn Trọng Trực,186.269.000,-,,186269000.0,
a),a),a),Nhân viên công ty (thuế TNCN),64.604.270,64.267.199,,64604270.0,64267199.0
a),a),a),Các đối tượng khác,14.556.213,129.968.588,,14556213.0,129968588.0
