row_label_raw,row_label_full,31/12/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,44.618.382.989,99.897.193.002,144.515.575.991,44618382989.0,99897193002.0,144515575991.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,19.826.067.121,-,19.826.067.121,19826067121.0,,19826067121.0
Các khoản vay,Các khoản vay,Các khoản vay,290.883.908.673,71.350.286.565,362.234.195.238,290883908673.0,71350286565.0,362234195238.0
01/01/2017,01/01/2017,01/01/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2017 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,31.079.308.740,93.136.223.033,124.215.531.773,31079308740.0,93136223033.0,124215531773.0
Chi phí phải trả,01/01/2017 > Chi phí phải trả,Chi phí phải trả,17.520.193.422,-,17.520.193.422,17520193422.0,,17520193422.0
Các khoản vay,01/01/2017 > Các khoản vay,Các khoản vay,139.008.770.208,135.680.021.208,274.688.791.416,139008770208.0,135680021208.0,274688791416.0
