row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang,Bất động sản dở dang,Bất động sản dở dang,1.526.723.439.566,1.768.958.785.689,1526723439566.0,1768958785689.0
- Dự án Gem Riverside,- Dự án Gem Riverside,- Dự án Gem Riverside,1.427.307.573.651,1.098.991.356.286,1427307573651.0,1098991356286.0
- Dự án Opal Skyview,- Dự án Opal Skyview,- Dự án Opal Skyview,98.363.876.512,86.202.258.536,98363876512.0,86202258536.0
- Dự án Lux Garden,- Dự án Lux Garden,- Dự án Lux Garden,-,264.828.437.402,,264828437402.0
- Dự án Opal Garden,- Dự án Opal Garden,- Dự án Opal Garden,-,246.243.340.818,,246243340818.0
- Dự án Luxcity,- Dự án Luxcity,- Dự án Luxcity,-,72.187.671.780,,72187671780.0
- Dự án khác,- Dự án khác,- Dự án khác,1.051.989.403,505.720.867,1051989403.0,505720867.0
Bất động sản thành phẩm,Bất động sản thành phẩm,Bất động sản thành phẩm,616.347.864.499,289.605.315.732,616347864499.0,289605315732.0
- Dự án Opal Garden,- Dự án Opal Garden,- Dự án Opal Garden,508.245.868.666,-,508245868666.0,
- Dự án Luxgarden,- Dự án Luxgarden,- Dự án Luxgarden,67.782.980.530,-,67782980530.0,
- Dự án Luxcity Block C,- Dự án Luxcity Block C,- Dự án Luxcity Block C,33.305.610.202,-,33305610202.0,
- Dự án Opal Riverside,- Dự án Opal Riverside,- Dự án Opal Riverside,4.096.883.822,285.550.251.829,4096883822.0,285550251829.0
"- Dự án Sunview 1, 2","- Dự án Sunview 1, 2","- Dự án Sunview 1, 2",2.916.521.279,4.055.063.903,2916521279.0,4055063903.0
Hàng hóa,Hàng hóa,Hàng hóa,2.470.075.150,962.191.780,2470075150.0,962191780.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",334.573.808,74.588.523,334573808.0,74588523.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.145.875.953.023,2.059.600.881.724,2145875953023.0,2059600881724.0
