row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế,,1.026.643.455.946,619.614.534.803,,,1026643455946.0,619614534803.0
02,02,02,Điều chỉnh cho các khoản:Khẩu hao và hao mòntài sản cố định vàbất động sản đầu tư,"12, 13, 14",4.658.486.409,3.730.942.538(5.070.346.019),,,4658486409.0,
03,03,03,Hoàn nhập dự phòng,,(711.312.566.827),(273.811.508.991),,,-711312566827.0,-273811508991.0
05,05,05,Lãi từ hoạt động đầu tư,,166.513.685.089,48.666.058.021,,,166513685089.0,48666058021.0
06,06,06,Chi phí đi vay,27,,,,27.0,,
08,08,08,Lợi nhuận từ hoạt độngkinh doanh trước thay đốivốn lưu động,,486.503.060.617,393.129.680.352,,,486503060617.0,393129680352.0
09,09,09,Tăng các khoản phải thu,,(80.696.501.226),(785.179.635.478),,,-80696501226.0,-785179635478.0
10,10,10,Tăng hàng tồn kho(Giảm) tăng các khoảnphải trả,,(100.880.919.367),(1.332.786.024.861),,,-100880919367.0,-1332786024861.0
11,11,11,Tăng hàng tồn kho(Giảm) tăng các khoảnphải trả,,(271.156.313.441),3.158.933.540.908,,,-271156313441.0,3158933540908.0
12,12,12,Giảm (tăng) chi phí trả trước,,13.988.817.423,(73.059.281.125),,,13988817423.0,-73059281125.0
13,13,13,Tăng chứng khoán kinh doanh,,(300.767.700.000),-,,,-300767700000.0,
14,14,14,Tiền lãi vay đã trả,,(167.585.937.421),(122.730.366.687),,,-167585937421.0,-122730366687.0
15,15,15,Thuế thu nhập doanh nghiệpđã nộp,,(83.781.545.381),(68.488.007.863),,,-83781545381.0,-68488007863.0
17,17,17,Tiền chi khác cho hoạt độngkinh doanh,,(37.445.337.275),(21.256.914.314),,,-37445337275.0,-21256914314.0
20,20,20,Lưu chuyển tiền thuần(sử dụng vào) từ hoạt độngkinh doanh,,(541.822.376.071),1.148.562.990.932,,,-541822376071.0,1148562990932.0
,,,II. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm tài srencố định,,(5.125.018.420),(5.075.422.473),,,-5125018420.0,-5075422473.0
22,22,22,Tiền thu do thanh lý tài sancó định,,338.988.648,854.545.454,,,338988648.0,854545454.0
23,23,23,Tiền chi cho vay,,(29.375.456.869),(101.531.700.000),,,-29375456869.0,-101531700000.0
24,24,24,Tiền thu hồi cho vayđơn vị khác,,119.027.656.549,19.015.085.055,,,119027656549.0,19015085055.0
25,25,25,Tiền chi đầu tư góp vốn vaođơn vị khác,,(1.887.797.161.953),(2.916.521.609.532),,,-1887797161953.0,-2916521609532.0
26,26,26,Tiền thu hồi đầu tư góp vốnvào đơn vị khác,,777.358.960.000,18.897.000.000,,,777358960000.0,18897000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tứcđược chia",,586.583.121.053,291.155.490.978,,,586583121053.0,291155490978.0
30,30,30,Lưu chuyển tiền thuần sửdụng vào hoạt động đầu tư,,(438.988.910.992),(2.693.206.610.518),,,-438988910992.0,-2693206610518.0
