row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
DXS,DXS,DXS,Công ty con,Góp vốn,1.303.594.480.000,-,,,1303594480000.0,
DXS,DXS,DXS,Công ty con,Cổ tức,299.000.000.000,33.500.000.000,,,299000000000.0,33500000000.0
DXS,DXS,DXS,Công ty con,Nhận vốn góp theo HĐHTKD,282.196.000.246,-,,,282196000246.0,
DXS,DXS,DXS,Công ty con,Doanh thu chuyển nhượng Đất Xanh Miền Trung,231.495.000.000,-,,,231495000000.0,
DXS,DXS,DXS,Công ty con,Doanh thu chuyển nhượng Đất Xanh Miền Bắc,196.014.100.009,-,,,196014100009.0,
DXS,DXS,DXS,Công ty con,Cho vay,99.118.276.154,-,,,99118276154.0,
DXS,DXS,DXS,Công ty con,Đoanh thu chuyển nhượng Đất Xanh Miền Nam,78.846.000.000,-,,,78846000000.0,
DXS,DXS,DXS,Công ty con,Doanh thu chuyển nhượng Đất Xanh Đồng Nam Bộ,33.022.500.000,-,,,33022500000.0,
DXS,DXS,DXS,Công ty con,Doanh thu chuyển nhượng Đất Xanh Tây Nam Bộ,11.981.359.991,-,,,11981359991.0,
DXS,DXS,DXS,Công ty con,Lãi cho vay,262.011.639,,,,262011639.0,
DXS,DXS,DXS,Công ty con,Doanh thu dịch vụ BDS,55.610.021,2.164.717.457,,,55610021.0,2164717457.0
Dầu khí Nha Trang,Dầu khí Nha Trang,Dầu khí Nha Trang,Bên liên quan,Mua cổ phần,330.019.350.000,-,,,330019350000.0,
Đất Xanh Miền Trung,Đất Xanh Miền Trung,Đất Xanh Miền Trung,Công ty con,Cổ tức,80.580.000.000,108.405.000.000,,,80580000000.0,108405000000.0
Đất Xanh Miền Trung,Đất Xanh Miền Trung,Đất Xanh Miền Trung,Công ty con,Góp vốn,76.285.000.000,102.960.000.000,,,76285000000.0,102960000000.0
Đất Xanh Miền Trung,Đất Xanh Miền Trung,Đất Xanh Miền Trung,Công ty con,Doanh thu dịch vụ BDS,17.427.417.583,29.716.847.528,,,17427417583.0,29716847528.0
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Vốn góp theo HĐHTKD,112.390.736.000,239.777.929.000,,,112390736000.0,239777929000.0
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Cổ tức,90.870.000.000,74.651.250.000,,,90870000000.0,74651250000.0
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Góp vốn,65.751.377.029,82.816.739.186,,,65751377029.0,82816739186.0
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Doanh thu dịch vụ BDS,62.985.000.000,70.890.000.000,,,62985000000.0,70890000000.0
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Nhận chuyển nhượng Cổ phiếu Sài Đồng,-,126.150.812.000,,,,126150812000.0
