row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,1.685.876.617.922,1.183.316.240.033,,251.0,1685876617922.0,1183316240033.0
11,11,11,2. Giá vốn hàng bán và dịch vụ cung cấp,26,(972.514.979.670),(619.339.789.157),,26.0,-972514979670.0,-619339789157.0
20,20,20,3. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,713.361.638.252,563.976.450.876,,,713361638252.0,563976450876.0
21,21,21,4. Doanh thu hoạt động tài chính,25.2,701.636.641.568,278.778.277.374,,252.0,701636641568.0,278778277374.0
22,22,22,5. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(168.278.487.797) (140.039.311.060),(48.854.144.705) (47.403.558.021),,27.0,,
23,23,23,5. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(168.278.487.797) (140.039.311.060),(48.854.144.705) (47.403.558.021),,27.0,,
25,25,25,6. Chi phí bán hàng,28,(102.721.136.983),(75.011.928.463),,28.0,-102721136983.0,-75011928463.0
26,26,26,7. Chi phí quản lý doanh nghiệp,28,(123.916.746.513),(111.539.790.453),,28.0,-123916746513.0,-111539790453.0
30,30,30,8. Lợi nhuận thuần từ hoạt động kinh doanh,,1.020.081.908.527,607.348.864.629,,,1020081908527.0,607348864629.0
31,31,31,9. Thu nhập khác,29,9.014.251.125,19.179.191.884,,29.0,9014251125.0,19179191884.0
32,32,32,10. Chi phí khác,29,(2.452.703.706),(6.913.521.710),,29.0,-2452703706.0,-6913521710.0
40,40,40,11. Lợi nhuận khác,29,6.561.547.419,12.265.670.174,,29.0,6561547419.0,12265670174.0
50,50,50,12. Tổng lợi nhuận kế toán trước thuế,,1.026.643.455.946,619.614.534.803,,,1026643455946.0,619614534803.0
51,51,51,13. Chi phí thuế TNDN hiện hành,30.1,(95.323.766.430),(94.347.345.016),,301.0,-95323766430.0,-94347345016.0
52,52,52,14. Thu nhập thuế TNDN hoãn lại,30.3,121.710.783,12.193.265.928,,303.0,121710783.0,12193265928.0
60,60,60,15. Lợi nhuận sau thuế TNDN,,931.441.400.299,537.460.455.715,,,931441400299.0,537460455715.0
