row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),13.769.291.309,13.704.277.610,65.013.699,11.924.448.159,13769291309.0,13704277610.0,65013699.0,11924448159.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,533.514.853,476.817.769,56.697.084,268.817.769,533514853.0,476817769.0,56697084.0,268817769.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,14.302.806.162,14.181.095.379,,,14302806162.0,14181095379.0,,
Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,121.710.783,12.193.265.928,,,121710783.0,12193265928.0
