row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,146.439.279.600,377.142.139.818,146439279600.0,377142139818.0
Vay ngân hàng (Thuyết minh số 23.1),Vay ngân hàng (Thuyết minh số 23.1),Vay ngân hàng (Thuyết minh số 23.1),146.439.279.600,272.032.686.850,146439279600.0,272032686850.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,-,105.109.452.968,,105109452968.0
Dài hạn,Dài hạn,Dài hạn,2.277.786.765.234,1.869.998.627.478,2277786765234.0,1869998627478.0
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,-,591.240.672.932,,591240672932.0
Trái phiếu (Thuyết minh số 23.2),Trái phiếu (Thuyết minh số 23.2),Trái phiếu (Thuyết minh số 23.2),2.277.786.765.234,1.278.757.954.546,2277786765234.0,1278757954546.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.424.226.044.834,2.247.140.767.296,2424226044834.0,2247140767296.0
