row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,102.721.136.983,75.011.928.463,102721136983.0,75011928463.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,33.257.136.643,18.038.157.834,33257136643.0,18038157834.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,32.513.150.673,37.675.569.136,32513150673.0,37675569136.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,32.352.334.481,14.418.406.252,32352334481.0,14418406252.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,740.633.140,667.296.526,740633140.0,667296526.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,3.857.882.046,4.212.498.715,3857882046.0,4212498715.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,123.822.650.872,111.539.790.453,123822650872.0,111539790453.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,74.437.822.535,71.992.879.851,74437822535.0,71992879851.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,27.893.675.046,23.508.303.102,27893675046.0,23508303102.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,2.738.818.054,2.239.928.703,2738818054.0,2239928703.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,-,(3.821.124.874),,-3821124874.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,18.752.335.237,17.619.803.671,18752335237.0,17619803671.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,226.543.787.855,186.551.718.916,226543787855.0,186551718916.0
