row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.026.643.455.946,619.614.534.803,1026643455946.0,619614534803.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,205.328.691.189,123.922.906.960,205328691189.0,123922906960.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Cổ tức nhận được,Các khoản điều chỉnh: > Cổ tức nhận được,Cổ tức nhận được,(111.150.000.000),(44.708.650.000),-111150000000.0,-44708650000.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,681.865.570,1.765.611.177,681865570.0,1765611177.0
Lỗ thuế trong năm của chi nhánh chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm của chi nhánh chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm của chi nhánh chưa ghi nhận thuế hoãn lại,341.498.888,684.158.119,341498888.0,684158119.0
Điều chỉnh thuế TNDN trích thiếu,Điều chỉnh thuế TNDN trích thiếu,Điều chỉnh thuế TNDN trích thiếu,,,,
trong những năm trước,Điều chỉnh thuế TNDN trích thiếu > trong những năm trước,trong những năm trước,-,443.240.853,,443240853.0
Khác,Điều chỉnh thuế TNDN trích thiếu > Khác,Khác,-,46.811.979,,46811979.0
Chi phí thuế TNDN,Điều chỉnh thuế TNDN trích thiếu > Chi phí thuế TNDN,Chi phí thuế TNDN,95.202.055.647,82.154.079.088,95202055647.0,82154079088.0
