row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tổng Công ty Xây dựng Thủy lợi 4 -Công ty Cổ phần,Tổng Công ty Xây dựng Thủy lợi 4 -Công ty Cổ phần,Tổng Công ty Xây dựng Thủy lợi 4 -Công ty Cổ phần,89.675.944.433,24.000.000.000,89675944433.0,24000000000.0
Công ty Cổ phần C.T - Phương Nam,Công ty Cổ phần C.T - Phương Nam,Công ty Cổ phần C.T - Phương Nam,8.300.598.355,9.000.000.000,8300598355.0,9000000000.0
Công ty TNHH Tư vấn Đầu tư và Xây dựngQuốc tế,Công ty TNHH Tư vấn Đầu tư và Xây dựngQuốc tế,Công ty TNHH Tư vấn Đầu tư và Xây dựngQuốc tế,3.343.832.758,3.343.832.758,3343832758.0,3343832758.0
Công ty TNHH Một thành viên Đầu tư vàPhát triển Du lịch Khang Hưng,Công ty TNHH Một thành viên Đầu tư vàPhát triển Du lịch Khang Hưng,Công ty TNHH Một thành viên Đầu tư vàPhát triển Du lịch Khang Hưng,-,25.843.043.632,,25843043632.0
Công ty TNHH Xây dựng Thương mạiDịch vụ An Thiên Phú,Công ty TNHH Xây dựng Thương mạiDịch vụ An Thiên Phú,Công ty TNHH Xây dựng Thương mạiDịch vụ An Thiên Phú,-,9.816.978.311,,9816978311.0
Công ty TNHH Xây dựng Bình Định,Công ty TNHH Xây dựng Bình Định,Công ty TNHH Xây dựng Bình Định,-,1.592.347.328,,1592347328.0
Khác,Khác,Khác,10.790.101.876,32.591.957.942,10790101876.0,32591957942.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,112.110.477.422,106.188.159.971,112110477422.0,106188159971.0
Dự phòng trả trước cho người bán ngắn hạn(Thuyết minh số 10),Dự phòng trả trước cho người bán ngắn hạn(Thuyết minh số 10),Dự phòng trả trước cho người bán ngắn hạn(Thuyết minh số 10),(947.792.777),(947.792.777),-947792777.0,-947792777.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,111.162.684.645,105.240.367.194,111162684645.0,105240367194.0
