row_label_raw,row_label_full,Ngày phát hành 31 tháng 7 năm 2018 > Ngày phát hành 23 tháng 10 năm 2018,680.000.000.000 > 470.000.000.000,4 năm > 2 năm,Tài trợ các dự án đang triển khai > Bổ sung vốn lưu động,"Quyền sử dụng đất và tài sản khác gắn liền với dự án được tài trợ > Hai (2) quyền sử dụng đất tại phường An Phú, quận 2, thành phố Hồ Chí Minh",numeric__680.000.000.000 > 470.000.000.000,numeric__4 năm > 2 năm,numeric__Tài trợ các dự án đang triển khai > Bổ sung vốn lưu động,"numeric__Quyền sử dụng đất và tài sản khác gắn liền với dự án được tài trợ > Hai (2) quyền sử dụng đất tại phường An Phú, quận 2, thành phố Hồ Chí Minh"
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(8.745.757.576),,,,-8745757576.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,1.141.254.242.424,,,,1141254242424.0,,,
Ngày phát hành 24 tháng 8 năm 2018,Ngày phát hành 24 tháng 8 năm 2018,Ngày phát hành 24 tháng 8 năm 2018,250.000.000.000,2 năm,Bổ sung vốn lưu động,"Hai (2) quyền sử dụng đất tại phường An Phú, quận 2, thành phố Hồ Chí Minh",250000000000.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(4.164.068.100),,,,-4164068100.0,,,
Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,245.835.931.900,,,,245835931900.0,,,
