row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Nhận góp vốn từ HĐHTKD (i),Ngắn hạn > Nhận góp vốn từ HĐHTKD (i),Nhận góp vốn từ HĐHTKD (i),759.259.871.913,711.500.000.000,759259871913.0,711500000000.0
- Công ty TNHH Đầu tư Sài Gòn Riverside,Ngắn hạn > - Công ty TNHH Đầu tư Sài Gòn Riverside,- Công ty TNHH Đầu tư Sài Gòn Riverside,383.393.275.000,711.500.000.000,383393275000.0,711500000000.0
- Công ty THNH Đầu tư và Phát triển Du lịch Khang Hung,Ngắn hạn > - Công ty THNH Đầu tư và Phát triển Du lịch Khang Hung,- Công ty THNH Đầu tư và Phát triển Du lịch Khang Hung,368.500.000.000,-,368500000000.0,
- Khác,Ngắn hạn > - Khác,- Khác,7.366.596.913,-,7366596913.0,
Phải trả các khoản đầu tư,Ngắn hạn > Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,50.446.114.777,176.675.918.105,50446114777.0,176675918105.0
- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,Ngắn hạn > - Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,46.726.595.200,46.726.595.200,46726595200.0,46726595200.0
- Đất Xanh Miền Bắc (Thuyết minh số 31),Ngắn hạn > - Đất Xanh Miền Bắc (Thuyết minh số 31),- Đất Xanh Miền Bắc (Thuyết minh số 31),-,126.150.812.000,,126150812000.0
- Khác,Ngắn hạn > - Khác,- Khác,3.719.519.577,3.798.510.905,3719519577.0,3798510905.0
Thu hộ phí bảo trì các dự án,Ngắn hạn > Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,62.298.278.210,40.525.962.586,62298278210.0,40525962586.0
"Nhận ký quỹ, ký cược ngắn hạn","Ngắn hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",33.372.818.200,22.818.200,33372818200.0,22818200.0
Thu hộ tiền cho chủ đầu tư dự án,Ngắn hạn > Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,5.078.257.178,53.254.117.871,5078257178.0,53254117871.0
Đặt cọc khách hàng cá nhân mua căn hộ,Ngắn hạn > Đặt cọc khách hàng cá nhân mua căn hộ,Đặt cọc khách hàng cá nhân mua căn hộ,1.760.687.336,4.410.687.336,1760687336.0,4410687336.0
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,107.443.200,156.118.825,107443200.0,156118825.0
Khác,Ngắn hạn > Khác,Khác,5.367.214.667,3.228.087.339,5367214667.0,3228087339.0
,,,917.470.327.575,989.773.710.262,917470327575.0,989773710262.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Nhận góp vốn từ HĐHTKD từ bên liên quan (i),Dài hạn > Nhận góp vốn từ HĐHTKD từ bên liên quan (i),Nhận góp vốn từ HĐHTKD từ bên liên quan (i),1.659.414.056.523,1.331.500.000.000,1659414056523.0,1331500000000.0
- Công ty TNHH MTV Đất Xanh Hội An,Dài hạn > - Công ty TNHH MTV Đất Xanh Hội An,- Công ty TNHH MTV Đất Xanh Hội An,997.000.000.000,997.000.000.000,997000000000.0,997000000000.0
- Khác,Dài hạn > - Khác,- Khác,662.414.056.523,334.500.000.000,662414056523.0,334500000000.0
"Nhận ký quỹ, ký cược dài hạn","Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",8.741.045.131,8.701.662.484,8741045131.0,8701662484.0
,,,1.668.155.101.654,1.340.201.662.484,1668155101654.0,1340201662484.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,2.585.625.429.229,2.329.975.372.746,2585625429229.0,2329975372746.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (Thuyết minh số 31),Trong đó: > Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),2.056.020.257.803,2.222.156.154.280,2056020257803.0,2222156154280.0
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,529.605.171.426,107.819.218.466,529605171426.0,107819218466.0
