row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệ vốn góp(%),Giá gốcTriệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệ vốn góp(%),numeric__Giá gốcTriệu VND
Công ty TNHH Một thành viên Cho thuê Tài chính Vietcombank,Công ty TNHH Một thành viên Cho thuê Tài chính Vietcombank,Công ty TNHH Một thành viên Cho thuê Tài chính Vietcombank,Cho thuê tài chính,100%,500.000,,1.0,500000.0
Công ty TNHH Chứng khoán Vietcombank,Công ty TNHH Chứng khoán Vietcombank,Công ty TNHH Chứng khoán Vietcombank,Chứng khoán,100%,700.000,,1.0,700000.0
Công ty Tài chính Việt Nam tại Hồng Kông,Công ty Tài chính Việt Nam tại Hồng Kông,Công ty Tài chính Việt Nam tại Hồng Kông,Dịch vụ tài chính,100%,116.902,,1.0,116902.0
Công ty Chuyển tiền Vietcombank,Công ty Chuyển tiền Vietcombank,Công ty Chuyển tiền Vietcombank,Chuyển tiền kiểu hồi,"87,5%",204.978,,0.875,204978.0
Công ty TNHH Cao óc Vietcombank 198,Công ty TNHH Cao óc Vietcombank 198,Công ty TNHH Cao óc Vietcombank 198,Cho thuê văn phòng,70%,70.000,,0.7,70000.0
Công ty TNHH MTV Kiều hối Vietcombank,Công ty TNHH MTV Kiều hối Vietcombank,Công ty TNHH MTV Kiều hối Vietcombank,Nhận tiền kiểu hồi,100%,30.000,,1.0,30000.0
Ngân hàng TNHH Ngoại thương Việt Nam tại Lào,Ngân hàng TNHH Ngoại thương Việt Nam tại Lào,Ngân hàng TNHH Ngoại thương Việt Nam tại Lào,Ngân hàng,100%,1.820.400,,1.0,1820400.0
,,,,,3.442.280,,,3442280.0
