row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,101.154.109.064,55.473.117.992,101154109064.0,55473117992.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,79.671.870.745,30.001.981.542,79671870745.0,30001981542.0
Chi phí hỗ trợ lãi vay cho khách hàng,Chi phí hỗ trợ lãi vay cho khách hàng,Chi phí hỗ trợ lãi vay cho khách hàng,8.601.168.387,8.440.533.603,8601168387.0,8440533603.0
Chi phí hội nghị cho khách hàng,Chi phí hội nghị cho khách hàng,Chi phí hội nghị cho khách hàng,5.045.812.260,-,5045812260.0,
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,3.406.575.637,14.146.240.525,3406575637.0,14146240525.0
Chi phí lương nhân viên,Chi phí lương nhân viên,Chi phí lương nhân viên,2.752.214.966,2.061.487.300,2752214966.0,2061487300.0
Khác,Khác,Khác,1.676.467.069,822.875.022,1676467069.0,822875022.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,57.964.039.047,42.240.158.830,57964039047.0,42240158830.0
Chi phí lương nhân viên,Chi phí lương nhân viên,Chi phí lương nhân viên,37.924.494.201,25.288.366.397,37924494201.0,25288366397.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,10.511.801.857,7.476.860.621,10511801857.0,7476860621.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.392.731.239,604.007.934,2392731239.0,604007934.0
Khác,Khác,Khác,7.135.011.750,8.870.923.878,7135011750.0,8870923878.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,159.118.148.111,97.713.276.822,159118148111.0,97713276822.0
