row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,,,,
Đầu tư Phát Đạt,Phải trả ngắn hạn khác > Đầu tư Phát Đạt,Đầu tư Phát Đạt,Công ty con,Công ty mượn tiền,131.000.000.000,131.000.000.000,,,131000000000.0,131000000000.0
Ông Nguyễn Văn Đạt,Phải trả ngắn hạn khác > Ông Nguyễn Văn Đạt,Ông Nguyễn Văn Đạt,Tổng Giám đốc,Công ty mượn tiền,14.490.455.153,-,,,14490455153.0,
,,,,,145.490.455.153,131.000.000.000,,,145490455153.0,131000000000.0
Vay,Vay,Vay,Vay,Vay,Vay,Vay,,,,
Ông Bùi Quang Anh Vũ,Vay > Ông Bùi Quang Anh Vũ,Ông Bùi Quang Anh Vũ,Bên liên quan,Vay,-,1.900.000.000,,,,1900000000.0
Ông Võ Minh Hân,Vay > Ông Võ Minh Hân,Ông Võ Minh Hân,Bên liên quan,Vay,-,1.700.000.000,,,,1700000000.0
Bà Trần Thị Hoài An,Vay > Bà Trần Thị Hoài An,Bà Trần Thị Hoài An,Bên liên quan,Vay,-,1.700.000.000,,,,1700000000.0
,,,,,-,5.300.000.000,,,,5300000000.0
