row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2015 > VND,Năm 2014 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2015 > VND,numeric__Năm 2014 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21,3.100.858.743.033,3.100.045.836.079,,21.0,3100858743033.0,3100045836079.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,3.100.858.743.033,3.100.045.836.079,,,3100858743033.0,3100045836079.0
11,02 > 11,11,4. Giá vốn hàng bán,22,2.672.272.438.178,2.433.028.747.241,,22.0,2672272438178.0,2433028747241.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,428.586.304.855,667.017.088.838,,,428586304855.0,667017088838.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,23,9.037.297.611,7.709.920.408,,23.0,9037297611.0,7709920408.0
22,02 > 22,22,7. Chi phí tài chính,24,12.364.746.337,13.514.923.095,,24.0,12364746337.0,13514923095.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,10.432.262.854,12.763.965.879,,,10432262854.0,12763965879.0
24,02 > 24,24,"8. Phần lỗ trong công ty liên kết, LD",,(11.537.346.323),133.359.899,,,-11537346323.0,133359899.0
25,02 > 25,25,9. Chi phí bán hàng,,5.934.846.500,17.739.472.861,,,5934846500.0,17739472861.0
26,02 > 26,26,10. Chi phí quản lý doanh nghiệp,,126.479.222.980,94.173.478.220,,,126479222980.0,94173478220.0
30,02 > 30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,281.307.440.326,549.432.494.969,,,281307440326.0,549432494969.0
31,02 > 31,31,12. Thu nhập khác,25,40.102.384.722,4.948.625.147,,25.0,40102384722.0,4948625147.0
32,02 > 32,32,13. Chi phí khác,26,2.269.692.363,5.505.331.950,,26.0,2269692363.0,5505331950.0
40,02 > 40,40,14. Lợi nhuận khác,,37.832.692.359,(556.706.803),,,37832692359.0,-556706803.0
50,02 > 50,50,15. Tổng lợi nhuận kế toán trước thuế,,319.140.132.685,548.875.788.166,,,319140132685.0,548875788166.0
51,02 > 51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,27,75.349.364.619,119.124.840.396,,27.0,75349364619.0,119124840396.0
52,02 > 52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại ...,28.c,(1.807.439.273),5.013.983.305,,,-1807439273.0,5013983305.0
60,02 > 60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,245.598.207.339,424.736.964.465,,,245598207339.0,424736964465.0
61,02 > 61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,245.468.867.894,423.391.223.335,,,245468867894.0,423391223335.0
62,02 > 62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,129.339.445,1.345.741.130,,,129339445.0,1345741130.0
70,02 > 70,70,21. Lãi cơ bản trên cổ phiếu,29,9.179,17.554,,29.0,9179.0,17554.0
