row_label_raw,row_label_full,c),Số tiền đi vay thực thu trong năm,col_2,col_3,numeric__Số tiền đi vay thực thu trong năm,numeric__col_2,numeric__col_3
c),c),c),Tiền thu từ đi vay theo khế ước thông thường;,1.055.074.576.660,674.634.695.789,,1055074576660.0,674634695789.0
d),d),d),Số tiền đã thực trả gốc vay trong năm,,,,,
d),d) > d),d),Tiền trả nợ gốc vay theo khế ước thông thường;,(720.194.605.563),(871.568.103.044),,-720194605563.0,-871568103044.0
