row_label_raw,row_label_full,Mã số > 60,CHỈ TIÊU > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2015 > VND > 414.907.865.578,Năm 2014 > VND > 284.960.384.538,numeric__CHỈ TIÊU > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2015 > VND > 414.907.865.578,numeric__Năm 2014 > VND > 284.960.384.538
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,-,7.424.120,,,,7424120.0
70,70,70,Tiền và tương đương tiền cuối năm,3,571.111.239.466,414.907.865.578,,3.0,571111239466.0,414907865578.0
