row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,9.414.354.129,86.736.641.357,72.028.902.954,-,24.122.092.532,,9414354129.0,86736641357.0,72028902954.0,,24122092532.0
"Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu",-,-,382.993.995,382.993.995,-,-,,,382993995.0,382993995.0,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,52.138.231.612,75.349.364.619,78.191.548.615,65.263.724,49.361.311.340,,52138231612.0,75349364619.0,78191548615.0,65263724.0,49361311340.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,11.317.247,543.507.126,2.842.403.181,2.795.851.775,8.613.474,587.354.759,11317247.0,543507126.0,2842403181.0,2795851775.0,8613474.0,587354759.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",-,44.266.036.126,4.363.453.228,29.561.293.728,-,19.068.195.626,,44266036126.0,4363453228.0,29561293728.0,,19068195626.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,134.400,643.781.724,643.781.724,-,134.400,,134400.0,643781724.0,643781724.0,,134400.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,-,1.657.027.341,1.638.105.863,-,18.921.478,,,1657027341.0,1638105863.0,,18921478.0
,,,11.317.247,106.362.263.393,171.975.665.445,185.242.478.654,73.877.198,93.158.010.135,11317247.0,106362263393.0,171975665445.0,185242478654.0,73877198.0,93158010135.0
