row_label_raw,row_label_full,col_0,col_1,31/12/2015,01/01/2015,numeric__col_1,numeric__31/12/2015,numeric__01/01/2015
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Công cụ dụng cụ xuất dùng,1.848.740.484,814.451.927,,1848740484.0,814451927.0
a),a) > a),a),Chi phí sửa chữa TSCĐ,647.881.177,-,,647881177.0,
a),a) > a),a),Chi phí trả trước ngắn hạn khác,90.354.112,313.031.439,,90354112.0,313031439.0
,,,,2.586.975.773,1.127.483.366,,2586975773.0,1127483366.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),Công cụ dụng cụ xuất dùng,6.238.887.477,6.203.981.962,,6238887477.0,6203981962.0
b),b) > b),b),Chi phí sửa chữa tài sản cố định,2.685.543.798,5.040.821.476,,2685543798.0,5040821476.0
b),b) > b),b),Thuê đất trả trước nhiều năm,259.799.053,315.996.025,,259799053.0,315996025.0
b),b) > b),b),"Thuê nhà, nhà xưởng chờ phân bổ",174.904.995,874.524.999,,174904995.0,874524999.0
b),b) > b),b),Chi phí trả trước dài hạn khác,3.688.161.504,166.385.353,,3688161504.0,166385353.0
,,,,13.047.296.827,12.601.709.815,,13047296827.0,12601709815.0
