row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV Máy Xây dựng Matec,Công ty TNHH MTV Máy Xây dựng Matec,Công ty TNHH MTV Máy Xây dựng Matec,Công ty con,Thuê máy móc thiết bị Cho thuê máy móc thiết bị Thu nhập từ thanh lý Thu bồi thường Khác,1.273.167.680.211 502.088.910.691 43.566.426 22.259.823 188.133.068,1.006.630.278.616 465.968.342.261 147.909.425 - 47.500.764,,,,
Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty liên kết,Chi phí thầu phụ Cho vay Thu nhập cổ tức Cung cấp dịch vụ xây dựng Thu nhập chiết khấu thanh toán Lãi cho vay Phật chậm thanh toán Khác,342.557.318.524 5.000.000.000 3.135.826.800 335.460.000 133.959.339 79.760.015 - 980.285.923,302.261.156.245 16.600.000.000 1.742.126.000 280.092.800 - 75.700.237 675.098.854 769.909.810,,,,
