row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 144.539.984.846,Số phải nộp trong năm > 538.890.238.937,Số đã nộp trong năm > (476.780.548.312),VND Số cuối năm > 206.649.675.471,numeric__Số đầu năm > 144.539.984.846,numeric__Số phải nộp trong năm > 538.890.238.937,numeric__Số đã nộp trong năm > (476.780.548.312),numeric__VND Số cuối năm > 206.649.675.471
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,111.452.691.964,171.598.843.390,(181.059.537.994),101.991.997.360,111452691964.0,171598843390.0,-181059537994.0,101991997360.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.211.449.678,46.886.892.790,(42.651.516.339),6.446.826.129,2211449678.0,46886892790.0,-42651516339.0,6446826129.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,258.204.126.488,757.375.975.117,(700.491.602.645),315.088.498.960,258204126488.0,757375975117.0,-700491602645.0,315088498960.0
