row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,12.025.185.296.147,10.498.109.810.647,,,12025185296147.0,10498109810647.0
310,310,310,I. Nợ ngắn hạn,,11.591.858.060.373,9.997.922.943.011,,,11591858060373.0,9997922943011.0
311,311,311,1. Phải trả người bán ngắn hạn,17,4.390.584.979.823,2.840.941.844.298,,17.0,4390584979823.0,2840941844298.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,1.149.265.389.422,1.206.373.206.721,,18.0,1149265389422.0,1206373206721.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,315.088.498.960,258.204.126.488,,19.0,315088498960.0,258204126488.0
314,314,314,4. Phải trả người lao động,,542.940.248.881,592.666.850.530,,,542940248881.0,592666850530.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,1.112.935.083.160,1.233.984.931.654,,20.0,1112935083160.0,1233984931654.0
319,319,319,6. Phải trả ngắn hạn khác,21,153.031.326.496,22.597.610.108,,21.0,153031326496.0,22597610108.0
320,320,320,7. Vay ngắn hạn,22,3.891.526.080.219,3.843.154.373.212,,22.0,3891526080219.0,3843154373212.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,36.486.453.412,-,,,36486453412.0,
330,330,330,II. Nợ dài hạn,,433.327.235.774,500.186.867.636,,,433327235774.0,500186867636.0
337,337,337,1. Phải trả dài hạn khác,21,55.809.487.276,26.359.949.011,,21.0,55809487276.0,26359949011.0
338,338,338,2. Vay dài hạn,22,149.824.381.215,311.794.637.141,,22.0,149824381215.0,311794637141.0
342,342,342,3. Dự phòng phải trả dài hạn,23,227.693.367.283,162.032.281.484,,23.0,227693367283.0,162032281484.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.779.941.146.752,2.252.424.506.495,,,2779941146752.0,2252424506495.0
410,410,410,I. Vốn chủ sở hữu,24,2.779.941.146.752,2.252.424.506.495,,24.0,2779941146752.0,2252424506495.0
411,411,411,1. Vốn cổ phần,,1.960.749.770.000,1.298.507.570.000,,,1960749770000.0,1298507570000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.960.749.770.000,1.298.507.570.000,,,1960749770000.0,1298507570000.0
412,412,412,2. Thặng dư vốn cổ phần,,30.494.112.981,30.494.112.981,,,30494112981.0,30494112981.0
418,418,418,3. Quỹ đầu tư phát triển,,94.548.441.157,94.548.441.157,,,94548441157.0,94548441157.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,694.148.822.614,828.874.382.357,,,694148822614.0,828874382357.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,71.946.954.762,73.191.071.856,,,71946954762.0,73191071856.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm này,,622.201.867.852,755.683.310.501,,,622201867852.0,755683310501.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,14.805.126.442.899,12.750.534.317.142,,,14805126442899.0,12750534317142.0
