row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,"14, 15",862.679.760.318,1.044.861.565.434,,,862679760318.0,1044861565434.0
02,02,02,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,"14, 15",229.693.278.905,202.623.366.005,,,229693278905.0,202623366005.0
03,03,03,Các khoản dự phòng,,171.248.434.800,111.920.984.267,,,171248434800.0,111920984267.0
04,04,04,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(64.762.723),17.485.155),,,-64762723.0,
05,05,05,Lãi từ hoạt động đầu tư,,(112.015.241.177),(148.148.760.895),,,-112015241177.0,-148148760895.0
06,06,06,Chi phí lãi vay,27,278.225.086.229,217.366.060.381,,27.0,278225086229.0,217366060381.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.429.766.556.352,1.428.605.730.037,,,1429766556352.0,1428605730037.0
09,09,09,Tăng các khoản phải thu,,(2.258.674.062.323),(2.318.852.699.191),,,-2258674062323.0,-2318852699191.0
10,10,10,(Tăng) giảm hàng tồn kho,,(590.666.024.261),97.770.337.036,,,-590666024261.0,97770337036.0
11,11,11,Tăng các khoản phải trả,,1.586.159.942.133,331.095.169.657,,,1586159942133.0,331095169657.0
12,12,12,Tăng chi phí trả trước,,(26.370.521.647),(141.580.989.351),,,-26370521647.0,-141580989351.0
14,14,14,Tiền lãi vay đã trả,,(278.490.910.638),(211.382.615.823),,,-278490910638.0,-211382615823.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,19,(181.059.537.994),(137.242.564.821),,19.0,-181059537994.0,-137242564821.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(25.631.110.486),(90.305.119.500),,,-25631110486.0,-90305119500.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(344.965.668.864),(1.041.892.751.956),,,-344965668864.0,-1041892751956.0
II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
21,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 21,21,Tiền chi để mua sắm và xây dựng tài sản cố định,,(194.263.562.527),(550.273.015.075),,,-194263562527.0,-550273015075.0
22,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 22,22,Tiền thu từ thanh lý tài sản cố định,,24.983.136.365,23.337.881.658,,,24983136365.0,23337881658.0
23,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 23,23,"Tiền gửi tiết kiệm, chi cho vay",,(535.095.898.000),(318.992.223.969),,,-535095898000.0,-318992223969.0
24,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 24,24,Tiền thu hồi cho vay,,997.372.990.365,609.340.039.667,,,997372990365.0,609340039667.0
25,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(56.600.000.000),(11.305.000.000),,,-56600000000.0,-11305000000.0
26,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,56.522.783.279,-,,,56522783279.0,
27,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 27,27,Tiền lãi và cổ tức nhận được,,47.302.897.866,147.635.934.486,,,47302897866.0,147635934486.0
30,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > 30,30,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động đầu tư,,340.222.347.348,(100.256.383.233),,,340222347348.0,-100256383233.0
