row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,153.031.326.496,22.597.610.108,153031326496.0,22597610108.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",114.783.771.848,1.098.938.267,114783771848.0,1098938267.0
Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,17.167.000.000,8.786.649.670,17167000000.0,8786649670.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,14.469.754.197,155.883.000,14469754197.0,155883000.0
Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),3.346.600.000,3.801.950.394,3346600000.0,3801950394.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,213.710.395,669.008.065,213710395.0,669008065.0
Khác,Khác,Khác,3.050.490.056,8.085.180.712,3050490056.0,8085180712.0
Dài hạn,Dài hạn,Dài hạn,55.809.487.276,26.359.949.011,55809487276.0,26359949011.0
Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,55.809.487.276,26.359.949.011,55809487276.0,26359949011.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,208.840.813.772,48.957.559.119,208840813772.0,48957559119.0
