row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,122.663.800,48.005.012,122663800.0,48005012.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,449.709,983.192,449709.0,983192.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.103.464,1.099.574,1103464.0,1099574.0
- Cam kết giao dịch hoán đối tiền tệ,- Cam kết giao dịch hoán đối tiền tệ,- Cam kết giao dịch hoán đối tiền tệ,121.110.627,45.922.246,121110627.0,45922246.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,7.240.658,4.961.354,7240658.0,4961354.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,31.120,34.062,31120.0,34062.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,11.350.282,11.444.527,11350282.0,11444527.0
,,,141.285.860,64.444.955,141285860.0,64444955.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(243.172),(276.050),-243172.0,-276050.0
Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,141.042.688,64.168.905,141042688.0,64168905.0
