row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các công ty con,Các công ty con,Các công ty con,Thu nhập lãi cho vay/tiền gửi,189.032,123.586,,189032.0,123586.0
Các công ty con,Các công ty con,Các công ty con,Chi phí trả lãi tiền vay/tiền gửi,(65.164),(38.055),,-65164.0,-38055.0
Các công ty con,Các công ty con,Các công ty con,Thu nhập từ hoạt động dịch vụ,13.758,14.630,,13758.0,14630.0
Các công ty con,Các công ty con,Các công ty con,Chi phí hoạt động dịch vụ,(27.017),(25.408),,-27017.0,-25408.0
Các công ty con,Các công ty con,Các công ty con,Chi phí từ hoạt động,,,,,
Các công ty con,Các công ty con > Các công ty con,Các công ty con,kinh doanh ngoại hối,(8.035),(4.108),,-8035.0,-4108.0
Các công ty con,Các công ty con > Các công ty con,Các công ty con,Thu nhập từ cổ tức,276.630,244.815,,276630.0,244815.0
Các công ty con,Các công ty con > Các công ty con,Các công ty con,Thu nhập hoạt động khác,4.782,23.382,,4782.0,23382.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Chi phí trả lãi tiền gửi,(21.178),(7.302),,-21178.0,-7302.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập từ hoạt động dịch vụ,32,42,,32.0,42.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Chi phí hoạt động khác,-,(5.397),,,-5397.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thù lao sau thuế của thành viênHội đồng Quản trị,(29.900),(24.435),,-29900.0,-24435.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thù lao sau thuế của thành viênBan Kiểm soát,(14.663),(10.890),,-14663.0,-10890.0
Các thành viên của Ban lãnh đạo Ngân hàng,Các công ty con > Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập sau thuế của thành viênBan Tổng Giám đốc,(68.917),(64.483),,-68917.0,-64483.0
