row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,210.197.186,"44,55",180.046.361,"42,02",210197186.0,44.55,180046361.0,42.02
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,100.130.027,"21,22",87.427.432,"20,40",100130027.0,21.22,87427432.0,20.4
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,97.105.429,"20,58",79.244.868,"18,49",97105429.0,20.58,79244868.0,18.49
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.455.608,"0,94",4.377.939,"1,02",4455608.0,0.94,4377939.0,1.02
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.254.076,"0,69",3.590.229,"0,84",3254076.0,0.69,3590229.0,0.84
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.976.266,"0,42",2.340.788,"0,55",1976266.0,0.42,2340788.0,0.55
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,393.256,"0,08",420.129,"0,10",393256.0,0.08,420129.0,0.1
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,189.164,"0,04",173.165,"0,04",189164.0,0.04,173165.0,0.04
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,179.369,"0,04",161.601,"0,04",179369.0,0.04,161601.0,0.04
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,73.464,"0,02",25.059,"0,01",73464.0,0.02,25059.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,2.151,"0,00",1.978,"0,00",2151.0,0.0,1978.0,0.0
Khác,Khác,Khác,2.438.376,"0,52",2.283.173,"0,53",2438376.0,0.52,2283173.0,0.53
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,261.658.494,"55,45",248.461.899,"57,98",261658494.0,55.45,248461899.0,57.98
,,,471.855.680,"100,00",428.508.260,"100,00",471855680.0,100.0,428508260.0,100.0
