row_label_raw,row_label_full,Họ và tên,Chức vụ,Triệu đồng,Thông tin bổ nhiệm,numeric__Chức vụ,numeric__Triệu đồng,numeric__Thông tin bổ nhiệm
Ông Dương Công Minh,Ông Dương Công Minh,Ông Dương Công Minh,Chủ tịch,8.625,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,8625.0,
Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Phó Chủ tịchthường trực,1.811,Bổ nhiệmngày 22 tháng 4 năm 2022,,1811.0,
Ông Nguyễn Văn Phong,Ông Nguyễn Văn Phong,Ông Nguyễn Văn Phong,Phó Chủ tịch,5.693,Bổ nhiệmngày 22 tháng 4 năm 2022,,5693.0,
Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Thành viên,4.312,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,4312.0,
Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Thành viên,2.559,Bổ nhiệmngày 22 tháng 4 năm 2022,,2559.0,
Ông Vương Công Đức,Ông Vương Công Đức,Ông Vương Công Đức,Thành viênđộc lập,3.450,Bổ nhiệmngày 22 tháng 4 năm 2022,,3450.0,
Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Thành viênđộc lập,3.450,Bổ nhiệmngày 22 tháng 4 năm 2022,,3450.0,
