row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",265.114,247.907,265114.0,247907.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,6.489.163,6.562.922,6489163.0,6562922.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,5.864.156,5.968.516,5864156.0,5968516.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,385.134,359.096,385134.0,359096.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,154.425,184.033,154425.0,184033.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,85.448,51.277,85448.0,51277.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,2.658.004,1.985.899,2658004.0,1985899.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,1.111.903,636.529,1111903.0,636529.0
- Chi phí thuê tài sản,- Chi phí thuê tài sản,- Chi phí thuê tài sản,788.485,669.723,788485.0,669723.0
- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,622.750,544.042,622750.0,544042.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,123.863,124.672,123863.0,124672.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,11.003,10.933,11003.0,10933.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.852.738,1.602.312,1852738.0,1602312.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",814.513,711.171,814513.0,711171.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",212.419,226.550,212419.0,226550.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",187.870,185.825,187870.0,185825.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",149.111,126.383,149111.0,126383.0
- Công tác phí,- Công tác phí,- Công tác phí,122.611,53.373,122611.0,53373.0
- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,35.662,21.933,35662.0,21933.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",7.948,28.345,7948.0,28345.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,322.604,248.732,322604.0,248732.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,604.123,549.398,604123.0,549398.0
Chi phí/(hoàn nhập) dự phòng,Chi phí/(hoàn nhập) dự phòng,Chi phí/(hoàn nhập) dự phòng,585.842,(347.050),585842.0,-347050.0
- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,113.143,172.493,113143.0,172493.0
- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,472.699,(519.543),472699.0,-519543.0
,,,12.454.984,10.601.388,12454984.0,10601388.0
