row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại NHNN Việt Nam,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại NHNN Việt Nam,Tiền gửi tại NHNN Việt Nam,11.411.883,10.922.462,11411883.0,10922462.0
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,53.778.903,28.729.119,53778903.0,28729119.0
Các công cụ tài chính phải sinh vàcác tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Các công cụ tài chính phải sinh vàcác tài sản tài chính khác,Các công cụ tài chính phải sinh vàcác tài sản tài chính khác,-,109.858,,109858.0
Cho vay khách hàng - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,471.855.680,428.508.260,471855680.0,428508260.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,261.658.494,248.461.899,261658494.0,248461899.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,210.197.186,180.046.361,210197186.0,180046361.0
Hoạt động mua nợ - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,-,124.710,,124710.0
Chứng khoán đầu tư - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,89.234.490,83.311.590,89234490.0,83311590.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,22.545.512,27.759.758,22545512.0,27759758.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,66.688.978,55.551.832,66688978.0,55551832.0
Tài sản tài chính khác - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,42.831.986,32.371.817,42831986.0,32371817.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,11.381.402,11.478.589,11381402.0,11478589.0
Các cam kết trong thư tin dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng - gộp > Các cam kết trong thư tin dụng,Các cam kết trong thư tin dụng,7.240.658,4.961.354,7240658.0,4961354.0
