row_label_raw,row_label_full,col_0,Báo cáo tinh hìnhtài chính riêng,Báo cáo tinh hìnhtài chính riêng_1,Ảnh hưởng đến Báo cáokết quả hoạt động riêng,Ảnh hưởng đến Báo cáokết quả hoạt động riêng_1,numeric__Báo cáo tinh hìnhtài chính riêng,numeric__Báo cáo tinh hìnhtài chính riêng_1,numeric__Ảnh hưởng đến Báo cáokết quả hoạt động riêng,numeric__Ảnh hưởng đến Báo cáokết quả hoạt động riêng_1
,,,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,Năm nayTriệu đồng,Năm trướcTriệu đồng,,,,
Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Tài sản thuế TNDN hoãn lạiDự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,442.232,303.621,138.611,(78.827),442232.0,303621.0,138611.0,-78827.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,4.183,1.336,2.847,(12.561),4183.0,1336.0,2847.0,-12561.0
,,,446.415,304.957,141.458,(91.388),446415.0,304957.0,141458.0,-91388.0
Thu nhập/(chi phí) thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Thu nhập/(chi phí) thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Thu nhập/(chi phí) thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Thu nhập/(chi phí) thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,Thu nhập/(chi phí) thuế TNDN hoãn lại tính vàoBáo cáo kết quả hoạt động riêng,141.458,(91.388),,,141458.0,-91388.0
