row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các công ty con,Các công ty con,Các công ty con,Tiền gửiCho vayNhận tiền gửiPhải thu khácPhải trả khác,241.9983.870.000(2.669.884)95.457(41.025),285.9163.575.000(3.199.424)103.377(42.777),,,
Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải trả khác,2.614(230.666)(450)(7.199),3.299(287.632)(450)(2.785),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Cho vayNhận tiền gửiChứng chỉ tiền gửiPhải thu khácPhải trả khác,4.020.125(271.626)(20.170)25.025(8.562),101.549(202.971)(20.210)1.051(5.534),,,
