row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu nội bộ,Phải thu nội bộ,Phải thu nội bộ,1.636.345,2.129.202,1636345.0,2129202.0
Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,Tạm ứng để hoạt động nghiệp vụ,1.635.835,2.122.474,1635835.0,2122474.0
Khác,Khác,Khác,510,6.728,510.0,6728.0
Phải thu bên ngoài,Phải thu bên ngoài,Phải thu bên ngoài,39.213.905,29.761.020,39213905.0,29761020.0
Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải thu liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,32.149.701,20.194.449,32149701.0,20194449.0
Tài sản nhận cần trừ nợ (i),Tài sản nhận cần trừ nợ (i),Tài sản nhận cần trừ nợ (i),2.071.168,2.115.525,2071168.0,2115525.0
Phải thu thư tín dụng bởi hoàn,Phải thu thư tín dụng bởi hoàn,Phải thu thư tín dụng bởi hoàn,1.726.557,3.070.515,1726557.0,3070515.0
Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (ii),Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (ii),Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán (ii),967.758,967.758,967758.0,967758.0
Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iii),Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iii),Phải thu Công ty Cổ phần Vàng bạc đá quý Phương Nam (iii),503.639,503.639,503639.0,503639.0
Ký quỹ cho giao dịch tương lai hàng hóa,Ký quỹ cho giao dịch tương lai hàng hóa,Ký quỹ cho giao dịch tương lai hàng hóa,270.251,321.756,270251.0,321756.0
Phải thu liên minh thể,Phải thu liên minh thể,Phải thu liên minh thể,236.350,799.584,236350.0,799584.0
Phải thu đặt cọc thuê văn phòng,Phải thu đặt cọc thuê văn phòng,Phải thu đặt cọc thuê văn phòng,228.817,225.312,228817.0,225312.0
Phải thu từ bán một phần tòa nhà FICO (iv),Phải thu từ bán một phần tòa nhà FICO (iv),Phải thu từ bán một phần tòa nhà FICO (iv),158.204,158.204,158204.0,158204.0
Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,Phải thu liên quan đến hoạt động chi trả kiểu hối,77.408,75.584,77408.0,75584.0
Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,Phải thu Ngân sách Nhà nước về hỗ trợ lãi suất,28.920,27.744,28920.0,27744.0
Khác (v),Khác (v),Khác (v),795.132,1.300.950,795132.0,1300950.0
,,,40.850.250,31.890.222,40850250.0,31890222.0
