row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ánh hưởng tăng/(giảm) lợi nhuận sau thuế riêng,numeric__Thay đổi tỷ giá,numeric__Ánh hưởng tăng/(giảm) lợi nhuận sau thuế riêng
,,,Thay đổi tỷ giá,Triệu đồng,,
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,
EUR,Tại ngày 31 tháng 12 năm 2023 > EUR,EUR,"+2,00%",528,0.02,528.0
EUR,Tại ngày 31 tháng 12 năm 2023 > EUR,EUR,"-2,00%",(528),-0.02,-528.0
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,"+2,00%",46.232,0.02,46232.0
USD,Tại ngày 31 tháng 12 năm 2023 > USD,USD,"-2,00%",(46.232),-0.02,-46232.0
SJC,Tại ngày 31 tháng 12 năm 2023 > SJC,SJC,"+5,00%",2.710,0.05,2710.0
SJC,Tại ngày 31 tháng 12 năm 2023 > SJC,SJC,"-5,00%",(2.710),-0.05,-2710.0
