row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,9.283.315,5.849.188,9283315.0,5849188.0
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,1.856.663,1.169.838,1856663.0,1169838.0
Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,141.788,53.908,141788.0,53908.0
- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,17.955,25.647,17955.0,25647.0
- Điều chỉnh chi phí thuế TNDN năm trước,- Điều chỉnh chi phí thuế TNDN năm trước,- Điều chỉnh chi phí thuế TNDN năm trước,10.321,22.599,10321.0,22599.0
Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,(59.570),(51.572),-59570.0,-51572.0
- Hoàn nhập dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác vàcác khoản đầu tư dài hạn,(11.740),(167.200),-11740.0,-167200.0
- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,-,(331.346),,-331346.0
Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,1.955.417,721.874,1955417.0,721874.0
Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,-,331.346,,331346.0
Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,1.955.417,1.053.220,1955417.0,1053220.0
