row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,1.730.716,1.517.042,1730716.0,1517042.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,997.188,1.109.829,997188.0,1109829.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,691.451,277.489,691451.0,277489.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,12.350,104.603,12350.0,104603.0
"Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính",29.727,25.121,29727.0,25121.0
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(678.294),(494.320),-678294.0,-494320.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(648.191),(457.612),-648191.0,-457612.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(30.086),(36.627),-30086.0,-36627.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(17),(81),-17.0,-81.0
,,,1.052.422,1.022.722,1052422.0,1022722.0
