row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
56,56,56,Công ty TNHH Một thành viên Vinschool,Công ty Vinschool,"100,00","100,00",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Cung cấp dịch vụ giáo dục,,,100.0,100.0,,
57,57,57,Công ty TNHH Giáo dục và Đào tạo VinAcademy,Công ty VinAcademy,"100,00","98,20",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Cung cấp dịch vụ giáo dục,,,100.0,98.2,,
58,58,58,Công ty TNHH Dịch vụ Bảo vệ Vincom,Công ty Bảo vệ Vincom,"100,00","100,00",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Kinh doanh dịch vụ bảo vệ,,,100.0,100.0,,
59,59,59,Công ty TNHH Dịch vụ Vận tải Sinh thái Vinbus,Công ty Vinbus,"100,00","100,00",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Dịch vụ vận tải hành khách,,,100.0,100.0,,
60,60,60,Công ty TNHH Sản xuất và Kinh doanh Vinfast,Công ty Vinfast,"51,52","51,52","Khu Kinh tế Đình Vũ - Cát Hải, đảo Cát Hải, thị trấn Cát Hải, huyện Cát Hải, Thành phố Hải Phòng, Việt Nam",▸ Sản xuất ô tô và xe có động cơ khác,,,51.52,51.52,,
61,61,61,Công ty TNHH Kinh doanh thương mại và Dịch vụ Vinfast,Công ty Vinfast Trading,"99,50","51,26",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Bán lẻ ô tô con,,,99.5,51.26,,
62,62,62,Công ty Cổ phần Kinh doanh dịch vụ Smart Solution,Công ty Smart Solution,"100,00","51,47","Tầng 2, Khu Almaz Market, Đường Hoa Lan, Khu đô thị sinh thái Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam",▸ Bán lẻ ô tô con,,,100.0,51.47,,
63,63,63,Công ty TNHH Vinfast Germany,Công ty Vinfast Germany,"100,00","51,52","106ResCowork04, Frankfurt, Alte Oper, Bockenheimer Landstraße 17/19, 60325 Frankfurt am Main, Đức","▸ Mua bán, xuất nhập khẩu thiết bị, linh kiện vất tư, phụ tùng ô tô xe máy và các hàng hóa liên quan",,,100.0,51.52,,
64,64,64,Công ty TNHH Vinfast Engineering Australia,Công ty Vinfast Australia,"100,00","51,52","65 Fennel Street, Port Melbourne, Victoria, Australia","▸ Thiết kế ô tô, xe máy; hợp tác nghiên cứu công nghệ và nhập khẩu, phân phối hàng hóa",,,100.0,51.52,,
65,65,65,Công ty Cổ phần Hương Hải - Quảng Ngãi,Công ty Hương Hải - Quảng Ngãi,"100,00","51,63","33/11, đường Lê Lợi, tổ 9, Phường Chánh Lộ, Thành phố Quảng Ngãi, Tĩnh Quảng Ngãi, Việt Nam",▸ Khai thác mỏ và khai thác khoáng chất và nguyên liệu khác,,,100.0,51.63,,
66,66,66,Công ty Cổ phần Vin3S,Công ty Vin3S,"100,00","89,50",Khu Đô thị Sinh thái Vinhomes Riverside (1),▸ Sản xuất và bán buôn được phẩm,,,100.0,89.5,,
67,67,67,Công ty Cổ phần Nghiên cứu và Sản xuất Vinsmart,Công ty Vinsmart,"62,03","62,03","Lô CN1-06B-1&2 Khu Công nghiệp Công nghệ cao 1, Khu Công nghệ cao Hòa Lạc, xã Hạ Bằng, huyện Thạch Thất, Thành phố Hà Nội, Việt Nam",▸ Sản xuất thiết bị truyền thông,,,62.03,62.03,,
