row_label_raw,row_label_full,Dự án,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Dự án Vinfast,Dự án Vinfast,Dự án Vinfast,9.874.017,5.965.855,9874017.0,5965855.0
Dự án Vinhomes Long Beach Cần Giờ,Dự án Vinhomes Long Beach Cần Giờ,Dự án Vinhomes Long Beach Cần Giờ,12.539.036,12.456.304,12539036.0,12456304.0
