row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
68,68,68,Công ty TNHH Pin Lithium V-G,Công ty Pin Lithium V-G,"75,00","46,53","Tổ hợp sản xuất ô tô Vinfast, Khu kinh tế Đình Vũ - Cát Hải, đảo Cát Hải, Thị Trấn Cát Hải, Huyện Cát Hải, Thành phố Hải Phòng, Việt Nam",Sản xuất pin và ắc quy,,,75.0,46.53,,
69,69,69,Công ty Cổ phần Vingroup Investment Việt Nam,Công ty Vingroup Investment Việt Nam,"100,00","99,89",Khu Đô thị Sinh thái Vinhomes Riverside (1),"Hoạt động tư vấn, đầu tư",,,100.0,99.89,,
70,70,70,Mundo Reader S.L (***),Mundo Reader,"51,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Sản xuất thiết bị điện tử,,,51.0,40.8,,
71,71,71,Luarna Ediciones S.L.,Luarna Ediciones,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Mua bán hàng hóa,,,100.0,40.8,,
72,72,72,Marcha Technology S.L.,Marcha Technology,"60,00","24,48","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Sản xuất máy in ấn 3D,,,60.0,24.48,,
73,73,73,"Iot & Mobility Y Commerce, S.L.",Iot & Mobility Y Commerce,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Mua bán hàng hóa,,,100.0,40.8,,
74,74,74,"Inteligencia Operacional Para La Ingeniería, S.L.",Inteligencia Operacional Para La Ingeniería,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Công nghệ thông tin,,,100.0,40.8,,
75,75,75,"Deep Technology & Engineering Services, S.L.",Deep Technology & Engineering Services,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Thiết kế sản phẩm,,,100.0,40.8,,
76,76,76,"Contact Services For Satisfaction, S.L.",Contact Services For Satisfaction,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Dịch vụ chăm sóc khách hàng,,,100.0,40.8,,
77,77,77,Educación Y Robótica S.L.,Educación Y Robótica,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Phát triển các sản phẩm giáo dục,,,100.0,40.8,,
78,78,78,3D Printing & Printers,3D Printing & Printers,"100,00","40,80","Calle Sofía 10, 28232 Las Rozas de Madrid, Tây Ban Nha",Phát triển các sản phẩm 3D,,,100.0,40.8,,
79,79,79,"BQ-Mundo Rader, Unipessoal Lda","Bq-Mundo Rader, Unipessoal Lda","100,00","40,80","Avenida D. João II, Número 46, 4 A, Lisboa, freguesia de Parque das Nações, concelho de Lisboa, Bồ Đào Nha",Mua bán hàng hóa,,,100.0,40.8,,
80,80,80,Mundo Reader France S.A.R.L.,Mundo Reader France,"100,00","40,80","5, Rue Lesseps, 75020 Paris, Pháp",Mua bán hàng hóa,,,100.0,40.8,,
81,81,81,Mundo Reader GmbH,Mundo Reader GmbH,"100,00","40,80","Hanauer Landstrabe 126-128 60314 Frankfurt am Main, Đức",Mua bán hàng hóa,,,100.0,40.8,,
