row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,10.282.745,8.286.824,10282745.0,8286824.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(885.763),(366.013),-885763.0,-366013.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.396.982,7.920.811,9396982.0,7920811.0
