row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,34.309.140,32.756.212,34309140.0,32756212.0
Phát hành cổ phần phổ thông,Vốn đã góp của chủ sở hữu > Phát hành cổ phần phổ thông,Phát hành cổ phần phổ thông,138.551,1.552.928,138551.0,1552928.0
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,34.447.691,34.309.140,34447691.0,34309140.0
