row_label_raw,row_label_full,Công ty CP kinh doanh Bất động sản MV Việt Nam (Thuyết minh số 4.3) > Tập đoàn Đệt may Việt Nam Công ty TNHH Đầu tư phát triển độ thị Ngọc Viễn Đông Công ty TNHH Đầu tư Kinh,"Số cuối năm > Tỷ lệ sở hữu (%) > 19,82 > 10,00 > 9,62","Số cuối năm > Tỷ lệ biểu quyết (%) > 19,82 > 10,00 > 9,62",Số cuối năm > Giá gốc (triệu VND) > 2.179.637 > 552.395 > 521.072,Số cuối năm > Dự phòng (triệu VND) > - > (78.062) > -,Số cuối năm > Giá trị hợp lý (triệu VND) > (*) > 474.333 > (*),"Số đầu năm > Tỷ lệ sở hữu (%) > - > 10,00 > 9,62","Số đầu năm > Tỷ lệ biểu quyết (%) > - > 10,00 > 9,62",Số đầu năm > Giá gốc (triệu VND) > - > 552.395 > 521.072,Số đầu năm > Dự phòng (triệu VND) > - > (143.395) > -,Số đầu năm > Giá trị hợp lý (triệu VND) > - > 409.000 > (*),"numeric__Số cuối năm > Tỷ lệ sở hữu (%) > 19,82 > 10,00 > 9,62","numeric__Số cuối năm > Tỷ lệ biểu quyết (%) > 19,82 > 10,00 > 9,62",numeric__Số cuối năm > Giá gốc (triệu VND) > 2.179.637 > 552.395 > 521.072,numeric__Số cuối năm > Dự phòng (triệu VND) > - > (78.062) > -,numeric__Số cuối năm > Giá trị hợp lý (triệu VND) > (*) > 474.333 > (*),"numeric__Số đầu năm > Tỷ lệ sở hữu (%) > - > 10,00 > 9,62","numeric__Số đầu năm > Tỷ lệ biểu quyết (%) > - > 10,00 > 9,62",numeric__Số đầu năm > Giá gốc (triệu VND) > - > 552.395 > 521.072,numeric__Số đầu năm > Dự phòng (triệu VND) > - > (143.395) > -,numeric__Số đầu năm > Giá trị hợp lý (triệu VND) > - > 409.000 > (*)
doanh Thương mại Phát Lộc (i) Công ty CP PT Đầu tư Kinh,doanh Thương mại Phát Lộc (i) Công ty CP PT Đầu tư Kinh,doanh Thương mại Phát Lộc (i) Công ty CP PT Đầu tư Kinh,"51,00",-,342.076,-,(*),"51,00",-,342.076,-,(*),51.0,,342076.0,,,51.0,,342076.0,,
doanh Bất động sản SV Công ty CP PT Đầu tư Kinh,doanh Bất động sản SV Công ty CP PT Đầu tư Kinh,doanh Bất động sản SV Công ty CP PT Đầu tư Kinh,"4,00","4,00",77.000,-,(*),"4,00","4,00",110.000,-,(*),4.0,4.0,77000.0,,,4.0,4.0,110000.0,,
doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),"4,00","4,00",70.000,-,(*),"4,00","4,00",70.000,-,(*),4.0,4.0,70000.0,,,4.0,4.0,70000.0,,
doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),"5,00","5,00",390.000,-,(*),-,-,-,-,-,5.0,5.0,390000.0,,,,,,,
doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),doanh Bất động sản SV Tây Hà Nội Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc Công ty CP Kinh doanh bất động sản S-Vin Việt Nam (Thuyết minh số 4.3),"10,00","10,00",363.621,-,(*),-,-,-,-,-,10.0,10.0,363621.0,,,,,,,
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,,,80.904,(45.470),(*),,,111.540,(45.470),(*),,,80904.0,-45470.0,,,,111540.0,-45470.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,4.576.705,(123.532),,,,1.707.083,(188.865),,,,4576705.0,-123532.0,,,,1707083.0,-188865.0,
