row_label_raw,row_label_full,Thuế giá trị gia tăng được khấu trừ,1/1/2017VND > 1.859.613.698,Số phát sinh tăng trong năm VND > 28.959.393.675,Số đã khấu trừ trong năm VND > (30.270.405.561),31/12/2017VND > 548.601.812,col_5,numeric__1/1/2017VND > 1.859.613.698,numeric__Số phát sinh tăng trong năm VND > 28.959.393.675,numeric__Số đã khấu trừ trong năm VND > (30.270.405.561),numeric__31/12/2017VND > 548.601.812,numeric__col_5
(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,,,,,
,,,1/1/2017VND,Số phải nộp trong năm VND,Số đã khấu trừ trong năm VND,Số đã nộp trong năm VND,31/12/2017VND,,,,,
Thuế giá trị gia tăng,(b) Thuế và các khoản phải nộp Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,46.430.815,32.493.760.670,(30.270.405.561),(1.901.038.690),368.747.234,46430815.0,32493760670.0,-30270405561.0,-1901038690.0,368747234.0
Thuế thu nhập doanh nghiệp,(b) Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,10.420.858.734,27.688.318.242,-,(33.439.256.179),4.669.920.797,10420858734.0,27688318242.0,,-33439256179.0,4669920797.0
Thuế thu nhập cá nhân,(b) Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,389.789.155,4.025.145.996,-,(2.081.898.615),2.333.036.536,389789155.0,4025145996.0,,-2081898615.0,2333036536.0
Các loại thuế khác,(b) Thuế và các khoản phải nộp Nhà nước > Các loại thuế khác,Các loại thuế khác,2.777.932.561,10.435.459.058,-,(12.736.945.136),476.446.483,2777932561.0,10435459058.0,,-12736945136.0,476446483.0
,,,13.635.011.265,74.642.683.966,(30.270.405.561),(50.159.138.620),7.848.151.050,13635011265.0,74642683966.0,-30270405561.0,-50159138620.0,7848151050.0
