row_label_raw,row_label_full,col_0,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,Khách hàng là các bên liên quan,,
Công ty Cổ phần Căng Xanh VIP,Khách hàng là các bên liên quan > Công ty Cổ phần Căng Xanh VIP,Công ty Cổ phần Căng Xanh VIP,5.136.010.525,2.324.707.741,5136010525.0,2324707741.0
Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,Khách hàng là các bên liên quan > Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,1.724.975.553,-,1724975553.0,
Công ty TNHH Tuyến container T.S. Hà Nội,Khách hàng là các bên liên quan > Công ty TNHH Tuyến container T.S. Hà Nội,Công ty TNHH Tuyến container T.S. Hà Nội,43.793.750,-,43793750.0,
Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,Khách hàng là các bên thứ ba,,
Công ty Cổ phần Đại lý Hàng hải Việt Nam,Khách hàng là các bên thứ ba > Công ty Cổ phần Đại lý Hàng hải Việt Nam,Công ty Cổ phần Đại lý Hàng hải Việt Nam,5.524.636.264,6.364.125.746,5524636264.0,6364125746.0
Công ty TNHH Cosco Container Lines Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Cosco Container Lines Việt Nam,Công ty TNHH Cosco Container Lines Việt Nam,4.645.889.968,6.604.303.714,4645889968.0,6604303714.0
Công ty Cổ phần Thương mại và Dịch vụ STC,Khách hàng là các bên thứ ba > Công ty Cổ phần Thương mại và Dịch vụ STC,Công ty Cổ phần Thương mại và Dịch vụ STC,3.930.088.006,672.400.000,3930088006.0,672400000.0
Công ty TNHH APL-NOL Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH APL-NOL Việt Nam,Công ty TNHH APL-NOL Việt Nam,3.530.264.488,15.326.752.893,3530264488.0,15326752893.0
Công ty Cổ phần Transimex,Khách hàng là các bên thứ ba > Công ty Cổ phần Transimex,Công ty Cổ phần Transimex,2.615.171.770,1.594.353.308,2615171770.0,1594353308.0
Công ty Dịch vụ Hàng hải Phương Đông (Orimas),Khách hàng là các bên thứ ba > Công ty Dịch vụ Hàng hải Phương Đông (Orimas),Công ty Dịch vụ Hàng hải Phương Đông (Orimas),2.468.771.377,1.739.402.739,2468771377.0,1739402739.0
Công ty Cổ phần CMA - CGM Việt Nam,Khách hàng là các bên thứ ba > Công ty Cổ phần CMA - CGM Việt Nam,Công ty Cổ phần CMA - CGM Việt Nam,1.937.950.522,181.088.790,1937950522.0,181088790.0
Công ty TNHH S5 ASIA,Khách hàng là các bên thứ ba > Công ty TNHH S5 ASIA,Công ty TNHH S5 ASIA,1.707.335.420,-,1707335420.0,
Công ty TNHH Sinokor Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Sinokor Việt Nam,Công ty TNHH Sinokor Việt Nam,1.514.635.881,2.123.117.365,1514635881.0,2123117365.0
Công ty TNHH KMTC Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH KMTC Việt Nam,Công ty TNHH KMTC Việt Nam,1.279.252.544,-,1279252544.0,
Công ty TNHH Heung-A Shipping Việt Nam,Khách hàng là các bên thứ ba > Công ty TNHH Heung-A Shipping Việt Nam,Công ty TNHH Heung-A Shipping Việt Nam,1.191.144.922,1.349.604.571,1191144922.0,1349604571.0
Các khách hàng khác,Khách hàng là các bên thứ ba > Các khách hàng khác,Các khách hàng khác,12.614.699.733,14.456.716.106,12614699733.0,14456716106.0
,,,49.864.620.723,52.736.572.973,49864620723.0,52736572973.0
