row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh,,
Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,22.034.159.275,14.295.235.417,22034159275.0,14295235417.0
Sử dụng dịch vụ,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Sử dụng dịch vụ,Sử dụng dịch vụ,24.096.962.891,18.910.248.090,24096962891.0,18910248090.0
Lợi nhuận được chia từ công ty con,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,10.029.223.163,6.968.928.739,10029223163.0,6968928739.0
Cho vay,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Cho vay,Cho vay,10.000.000.000,7.000.000.000,10000000000.0,7000000000.0
Nhận tiền trả gốc vay,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Nhận tiền trả gốc vay,Nhận tiền trả gốc vay,2.100.000.000,-,2100000000.0,
Lãi cho vay,Công ty TNHH MTV Vận tải biển Ngôi sao Xanh > Lãi cho vay,Lãi cho vay,698.786.111,115.013.889,698786111.0,115013889.0
Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,,
Lợi nhuận được chia từ công ty con,Công ty Cổ phần Container Miền Trung > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,2.379.000.000,3.965.000.000,2379000000.0,3965000000.0
Cho vay,Công ty Cổ phần Container Miền Trung > Cho vay,Cho vay,-,6.000.000.000,,6000000000.0
Nhận tiền trả gốc vay,Công ty Cổ phần Container Miền Trung > Nhận tiền trả gốc vay,Nhận tiền trả gốc vay,1.879.278.944,1.301.802.636,1879278944.0,1301802636.0
Lãi cho vay,Công ty Cổ phần Container Miền Trung > Lãi cho vay,Lãi cho vay,284.201.790,185.905.059,284201790.0,185905059.0
Công ty TNHH MTV Viconship Hồ Chí Minh,Công ty TNHH MTV Viconship Hồ Chí Minh,Công ty TNHH MTV Viconship Hồ Chí Minh,Công ty TNHH MTV Viconship Hồ Chí Minh,Công ty TNHH MTV Viconship Hồ Chí Minh,,
Cung cấp dịch vụ,Công ty TNHH MTV Viconship Hồ Chí Minh > Cung cấp dịch vụ,Cung cấp dịch vụ,-,115.970.278,,115970278.0
Sử dụng dịch vụ,Công ty TNHH MTV Viconship Hồ Chí Minh > Sử dụng dịch vụ,Sử dụng dịch vụ,474.802.527,29.875.198,474802527.0,29875198.0
Mua cổ phiếu Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Công ty TNHH MTV Viconship Hồ Chí Minh > Mua cổ phiếu Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Mua cổ phiếu Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,8.365.193.750,-,8365193750.0,
