row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,1.067.285.606.211,932.330.996.001,200.0,,1067285606211.0,932330996001.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,105.278.289.439,75.445.001.691,210.0,,105278289439.0,75445001691.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,7,105.225.289.439,75.445.001.691,215.0,7.0,105225289439.0,75445001691.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,,53.000.000,-,216.0,,53000000.0,
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,110.748.100.622,118.625.862.029,220.0,,110748100622.0,118625862029.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,101.982.838.500,109.141.421.452,221.0,10.0,101982838500.0,109141421452.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,425.302.211.202,404.955.189.858,222.0,,425302211202.0,404955189858.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(323.319.372.702),(295.813.768.406),223.0,,-323319372702.0,-295813768406.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,8.765.262.122,9.484.440.577,227.0,11.0,8765262122.0,9484440577.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,12.528.615.791,12.083.067.663,228.0,,12528615791.0,12083067663.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(3.763.353.669),(2.598.627.086),229.0,,-3763353669.0,-2598627086.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,-,5.498.608.464,240.0,,,5498608464.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,12,-,5.498.608.464,242.0,12.0,,5498608464.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,5,839.253.707.286,714.790.000.000,250.0,5.0,839253707286.0,714790000000.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,741.675.000.000,631.925.000.000,251.0,,741675000000.0,631925000000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,,97.423.707.286,82.710.000.000,252.0,,97423707286.0,82710000000.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,155.000.000,155.000.000,253.0,,155000000.0,155000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,12.005.508.864,17.971.523.817,260.0,,12005508864.0,17971523817.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13,12.005.508.864,17.971.523.817,261.0,13.0,12005508864.0,17971523817.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,1.441.201.538.669,1.469.628.678.361,270.0,,1441201538669.0,1469628678361.0
