row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,1.678.450.000,1.649.650.000,1678450000.0,1649650000.0
Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,1.630.600.000,1.601.800.000,1630600000.0,1601800000.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,47.850.000,47.850.000,47850000.0,47850000.0
Phải thu khác,Phải thu khác,Phải thu khác,6.169.481.551,101.264.800,6169481551.0,101264800.0
Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,101.264.800,101.264.800,101264800.0,101264800.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,6.068.216.751,-,6068216751.0,
Phải trả người bán,Phải trả người bán,Phải trả người bán,109.775.333.206,139.931.657.971,109775333206.0,139931657971.0
Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,404.962.605,617.968.605,404962605.0,617968605.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,109.370.370.601,139.313.689.366,109370370601.0,139313689366.0
Vay và nợ,Vay và nợ,Vay và nợ,94.568.822.742,45.796.927.682,94568822742.0,45796927682.0
Phạm Quang Dũng,Phạm Quang Dũng,Phạm Quang Dũng,81.661.528.255,36.524.702.753,81661528255.0,36524702753.0
Trần Thanh Long,Trần Thanh Long,Trần Thanh Long,9.907.294.487,7.272.224.929,9907294487.0,7272224929.0
Nguyễn Trung Tiến,Nguyễn Trung Tiến,Nguyễn Trung Tiến,3.000.000.000,2.000.000.000,3000000000.0,2000000000.0
