row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Bán hàng,Bán hàng,Bán hàng,146.181.818,341.863.636,146181818.0,341863636.0
Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,26.181.818,52.363.636,26181818.0,52363636.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,120.000.000,289.500.000,120000000.0,289500000.0
Mua hàng,Mua hàng,Mua hàng,838.441.475,268.377.598.019,838441475.0,268377598019.0
Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,Công ty Cổ phần BĐS Thái An,-,27.272.728,,27272728.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,838.441.475,268.350.325.291,838441475.0,268350325291.0
Vay,Vay,Vay,67.531.283.348,4.300.000.000,67531283348.0,4300000000.0
Phạm Quang Dũng,Phạm Quang Dũng,Phạm Quang Dũng,55.476.821.226,2.900.000.000,55476821226.0,2900000000.0
Trần Thanh Long,Trần Thanh Long,Trần Thanh Long,10.054.462.122,400.000.000,10054462122.0,400000000.0
Nguyễn Trung Tiến,Nguyễn Trung Tiến,Nguyễn Trung Tiến,2.000.000.000,1.000.000.000,2000000000.0,1000000000.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,8.976.907.387,3.809.709.689,8976907387.0,3809709689.0
Phạm Quang Dũng,Phạm Quang Dũng,Phạm Quang Dũng,7.763.345.265,3.021.544.365,7763345265.0,3021544365.0
Trần Thanh Long,Trần Thanh Long,Trần Thanh Long,1.213.562.122,788.165.324,1213562122.0,788165324.0
