row_label_raw,row_label_full,31/12/2020,Dưới 1 nămVND,Từ 1-5 nămVND,CộngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__CộngVND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,853.420.854.048,551.589.958.880,1.405.010.812.928,853420854048.0,551589958880.0,1405010812928.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,95.037.607.286,-,95.037.607.286,95037607286.0,,95037607286.0
Các khoản vay,Các khoản vay,Các khoản vay,97.778.930.894,5.411.539.750.297,5.509.318.681.191,97778930894.0,5411539750297.0,5509318681191.0
01/01/2020,01/01/2020,01/01/2020,Dưới 1 nămVND,Từ 1-5 nămVND,CộngVND,,,
Phải trả người bán và phải trả khác,01/01/2020 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,1.315.664.591.648,569.734.015.815,1.885.398.607.463,1315664591648.0,569734015815.0,1885398607463.0
Chi phí phải trả,01/01/2020 > Chi phí phải trả,Chi phí phải trả,112.764.730.938,-,112.764.730.938,112764730938.0,,112764730938.0
Các khoản vay,01/01/2020 > Các khoản vay,Các khoản vay,65.509.529.792,5.534.768.788.073,5.600.278.317.865,65509529792.0,5534768788073.0,5600278317865.0
