row_label_raw,row_label_full,col_0,01/01/2020,Năm 2020 > Số phải nộp,Năm 2020 > Số đã nộp,31/12/2020,numeric__01/01/2020,numeric__Năm 2020 > Số phải nộp,numeric__Năm 2020 > Số đã nộp,numeric__31/12/2020
Thuế GTGT,Thuế GTGT,Thuế GTGT,11.710.511.601,12.243.502.511,1.019.292.010,486.301.100,11710511601.0,12243502511.0,1019292010.0,486301100.0
Thuế Thu nhập oanh nghiệp,Thuế Thu nhập oanh nghiệp,Thuế Thu nhập oanh nghiệp,8.083.903.200,4.414.239.823,-,3.669.663.377,8083903200.0,4414239823.0,,3669663377.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,14.430.016,108.327.524,94.154.705,257.197,14430016.0,108327524.0,94154705.0,257197.0
Tổng,Tổng,Tổng,19.808.844.817,16.766.069.858,1.113.446.715,4.156.221.674,19808844817.0,16766069858.0,1113446715.0,4156221674.0
