row_label_raw,row_label_full,col_0,31/12/2020VND,01/01/2020VND,numeric__31/12/2020VND,numeric__01/01/2020VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,362.737.071.284,796.774.417.909,362737071284.0,796774417909.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.470.844.298,1.546.098.858,1470844298.0,1546098858.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,5.302.983.588,2.206.422.789,5302983588.0,2206422789.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,1.069.686.209,684.607.464,1069686209.0,684607464.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,481.024.830,266.035.318,481024830.0,266035318.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",10.373.995.420,10.597.191.120,10373995420.0,10597191120.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",344.038.536.939,781.474.062.360,344038536939.0,781474062360.0
Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phươngchờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phươngchờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),Tiền sử dụng đất dự án Khu nhà ở sinh thái Xuân phươngchờ đối trừ giá trị đầu tư dự án BT Lê Đức Thọ (i),958.761.000,631.485.168.980,958761000.0,631485168980.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",343.079.775.939,149.988.893.380,343079775939.0,149988893380.0
Dài hạn,Dài hạn,Dài hạn,551.589.958.880,569.734.015.815,551589958880.0,569734015815.0
Phải trả về góp vốn thực hiện dự án (ii),Phải trả về góp vốn thực hiện dự án (ii),Phải trả về góp vốn thực hiện dự án (ii),398.382.747.984,428.063.150.000,398382747984.0,428063150000.0
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",153.207.210.896,141.670.865.815,153207210896.0,141670865815.0
Tổng,Tổng,Tổng,914.327.030.164,1.366.508.433.724,914327030164.0,1366508433724.0
