row_label_raw,row_label_full,1,Bảo lãnh vay vốn,37,91.044.535.295,98.097.809.667,numeric__Bảo lãnh vay vốn,numeric__37,numeric__91.044.535.295,numeric__98.097.809.667
2,2,2,Cam kết giao dịch hối đoái Trong đó:,37,27.279.890.926.374,36.650.739.459.250,,37.0,27279890926374.0,36650739459250.0
2,2,2,■ Cam kết mua ngoại tệ,,395.761.500.000,451.352.600.000,,,395761500000.0,451352600000.0
2,2,2,■ Cam kết bán ngoại tệ,,396.612.795.864,451.352.600.000,,,396612795864.0,451352600000.0
2,2,2,■ Cam kết giao dịch hoán đổi tiền tệ,,26.487.516.630.510,35.748.034.259.250,,,26487516630510.0,35748034259250.0
4,4,4,Cam kết trong nghiệp vụ L/C,37,867.903.898.621,1.294.315.761.162,,37.0,867903898621.0,1294315761162.0
5,5,5,Bảo lãnh khác,37,6.938.175.860.994,5.772.768.368.909,,37.0,6938175860994.0,5772768368909.0
