row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
▪ Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,46.412.356.678,36.211.127.769,46412356678.0,36211127769.0
▪ Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,4.142.769.900,4.708.738.735,4142769900.0,4708738735.0
▪ Dịch vụ tư vấn,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ tư vấn,▪ Dịch vụ tư vấn,13.586.110.820,1.411.127.268,13586110820.0,1411127268.0
▪ Dịch vụ đại lý bảo hiểm và phí liên kết bảo hiểm,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ đại lý bảo hiểm và phí liên kết bảo hiểm,▪ Dịch vụ đại lý bảo hiểm và phí liên kết bảo hiểm,252.458.404.850,56.761.759.932,252458404850.0,56761759932.0
▪ Dịch vụ bảo quản tài sản,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ bảo quản tài sản,▪ Dịch vụ bảo quản tài sản,1.688.720.908,160.490.548,1688720908.0,160490548.0
▪ Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ khác,▪ Dịch vụ khác,69.803.018.893,138.261.322.494,69803018893.0,138261322494.0
,,,388.091.382.049,237.514.566.746,388091382049.0,237514566746.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
▪ Dịch vụ thanh toán,Chi phí hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,(18.256.155.227),(12.368.932.461),-18256155227.0,-12368932461.0
▪ Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,(2.627.336.303),(501.702.462),-2627336303.0,-501702462.0
▪ Dịch vụ tư vấn,Chi phí hoạt động dịch vụ > ▪ Dịch vụ tư vấn,▪ Dịch vụ tư vấn,-,(4.000.000),,-4000000.0
▪ Chi phí bưu điện và mạng viễn thông,Chi phí hoạt động dịch vụ > ▪ Chi phí bưu điện và mạng viễn thông,▪ Chi phí bưu điện và mạng viễn thông,(606.346.733),(1.285.880.633),-606346733.0,-1285880633.0
▪ Chi phí hoa hồng môi giới,Chi phí hoạt động dịch vụ > ▪ Chi phí hoa hồng môi giới,▪ Chi phí hoa hồng môi giới,(2.437.508.895),(15.116.732.650),-2437508895.0,-15116732650.0
▪ Ủy thác và đại lý,Chi phí hoạt động dịch vụ > ▪ Ủy thác và đại lý,▪ Ủy thác và đại lý,(291.818.182),(776.781.502),-291818182.0,-776781502.0
▪ Các dịch vụ khác,Chi phí hoạt động dịch vụ > ▪ Các dịch vụ khác,▪ Các dịch vụ khác,(26.109.858.395),(11.840.574.865),-26109858395.0,-11840574865.0
,,,(50.329.023.735),(41.894.604.573),-50329023735.0,-41894604573.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,337.762.358.314,195.619.962.173,337762358314.0,195619962173.0
